,matpes_id,formula_pretty,cohesive_energy_per_atom
430,matpes-20240214_1183119_16,Ac3Br,-3.616425487500002
431,matpes-20240214_1183119_3,Ac3Br,-3.484248923750002
432,matpes-20240214_1183119_8,Ac3Br,-3.450627477500006
433,matpes-20240214_1183119_2,Ac3Br,-3.385053273750003
434,matpes-20240214_1183119_1,Ac3Br,-3.323587790000005
435,matpes-20240214_1183119_11,Ac3Br,-3.305955213750003
436,matpes-20240214_1183119_15,Ac3Br,-3.295924391250004
437,matpes-20240214_1183119_12,Ac3Br,-3.266958780000003
438,matpes-20240214_1183119_7,Ac3Br,-3.207579973750007
439,matpes-20240214_1183119_9,Ac3Br,-3.191385626250003
440,mp-1183119,Ac3Br,-3.152438447500003
441,matpes-20240214_1183119_0,Ac3Br,-3.152436995000002
442,matpes-20240214_1183119_10,Ac3Br,-3.138959645000007
443,matpes-20240214_1183119_4,Ac3Br,-3.122663847500007
444,matpes-20240214_1183119_13,Ac3Br,-3.026078736250007
445,matpes-20240214_1183119_6,Ac3Br,-2.548173133750005
446,matpes-20240214_1183119_5,Ac3Br,-2.418070227500003
447,mp-1183100,Ac3Cd,-2.9846803175
448,mp-1183090,Ac3Cd,-2.976311315000004
449,matpes-20240214_1183090_0,Ac3Cd,-2.976271170000004
450,matpes-20240214_1183090_26,Ac3Cd,-2.9261774275
451,matpes-20240214_1183090_9,Ac3Cd,-2.864331155000002
452,matpes-20240214_1183090_8,Ac3Cd,-2.802419272500003
453,matpes-20240214_1183090_19,Ac3Cd,-2.792738837500003
454,matpes-20240214_1183090_15,Ac3Cd,-2.706434862500003
455,matpes-20240214_1183090_30,Ac3Cd,-2.674102640000001
456,matpes-20240214_1183090_3,Ac3Cd,-2.654377350000004
457,matpes-20240214_1183090_4,Ac3Cd,-2.639612220000003
458,matpes-20240214_1183090_14,Ac3Cd,-2.615137432500006
459,matpes-20240214_1183090_18,Ac3Cd,-2.612112000000003
460,matpes-20240214_1183100_0,Ac3Cd,-2.572235955000003
461,matpes-20240214_1183090_1,Ac3Cd,-2.560746205000001
462,matpes-20240214_1183100_1,Ac3Cd,-2.532115776250002
463,matpes-20240214_1183090_6,Ac3Cd,-2.505190157500003
464,matpes-20240214_1183090_25,Ac3Cd,-2.503515175000004
465,matpes-20240214_1183090_20,Ac3Cd,-2.471532422500004
466,matpes-20240214_1183090_16,Ac3Cd,-2.4635675925000062
467,matpes-20240214_1183090_29,Ac3Cd,-2.459391145000005
468,matpes-20240214_1183090_27,Ac3Cd,-2.425967440000001
469,matpes-20240214_1183090_24,Ac3Cd,-2.400965930000005
470,matpes-20240214_1183090_31,Ac3Cd,-2.3906986349999992
471,matpes-20240214_1183090_13,Ac3Cd,-2.389740735000003
472,matpes-20240214_1183090_5,Ac3Cd,-2.381409850000004
473,matpes-20240214_1183090_2,Ac3Cd,-2.380799385000003
474,matpes-20240214_1183090_21,Ac3Cd,-2.378228742500006
475,matpes-20240214_1183090_17,Ac3Cd,-2.377281240000002
476,matpes-20240214_1183090_12,Ac3Cd,-2.355765560000002
477,matpes-20240214_1183090_23,Ac3Cd,-2.341988602500002
478,matpes-20240214_1183090_7,Ac3Cd,-2.333122375000002
479,matpes-20240214_1183090_22,Ac3Cd,-2.320983789999999
480,matpes-20240214_1183090_11,Ac3Cd,-2.079773582500003
481,matpes-20240214_1183090_28,Ac3Cd,-2.003235742500003
482,matpes-20240214_1183090_10,Ac3Cd,-1.741557420000006
483,matpes-20240214_1183090_32,Ac3Cd,-1.650737382500004
484,matpes-20240214_1183105_1,Ac3Ce,-3.616537695000005
485,mp-1183105,Ac3Ce,-3.616254620000006
486,matpes-20240214_1183105_0,Ac3Ce,-3.616239512500001
487,mp-1183673,Ac3Ce,-3.609645195000006
488,matpes-20240214_1183105_7,Ac3Ce,-3.599647930000003
489,matpes-20240214_1183105_8,Ac3Ce,-3.596628680000002
490,matpes-20240214_1183105_9,Ac3Ce,-3.588164115000005
491,matpes-20240214_1183105_4,Ac3Ce,-3.568281257500004
492,mp-1183307,Ac3Ce,-3.550710655000003
493,matpes-20240214_1183307_4,Ac3Ce,-3.539326312500002
494,matpes-20240214_1183105_5,Ac3Ce,-3.530059932500002
495,matpes-20240214_1183673_0,Ac3Ce,-3.517799257500002
496,matpes-20240214_1183105_13,Ac3Ce,-3.496245420000008
497,matpes-20240214_1183105_14,Ac3Ce,-3.486212225000002
498,matpes-20240214_1183105_3,Ac3Ce,-3.376940610000005
499,matpes-20240214_1183105_6,Ac3Ce,-3.365325810000001
500,matpes-20240214_1183105_18,Ac3Ce,-3.205924050000007
501,matpes-20240214_1183673_3,Ac3Ce,-3.170795478750001
502,matpes-20240214_1183105_12,Ac3Ce,-3.061410090000002
503,matpes-20240214_1183105_16,Ac3Ce,-3.028068407500008
504,matpes-20240214_1183105_10,Ac3Ce,-3.021794297500001
505,matpes-20240214_1183673_2,Ac3Ce,-2.865505787500005
506,matpes-20240214_1183105_15,Ac3Ce,-2.849720905000005
507,matpes-20240214_1183307_0,Ac3Ce,-2.7203964175000053
508,matpes-20240214_1183307_5,Ac3Ce,-2.578014842500003
509,matpes-20240214_1183307_3,Ac3Ce,-2.527655535000008
510,matpes-20240214_1183307_2,Ac3Ce,-2.474322082500002
511,matpes-20240214_1183307_1,Ac3Ce,-2.327117990000005
512,matpes-20240214_1183673_1,Ac3Ce,-2.083529795000004
513,matpes-20240214_1183056_10,Ac3Cl,-3.568704914999998
514,matpes-20240214_1183056_6,Ac3Cl,-3.5241123825000003
515,matpes-20240214_1183056_16,Ac3Cl,-3.472036727500004
516,matpes-20240214_1183056_7,Ac3Cl,-3.454756442499999
517,matpes-20240214_1183056_9,Ac3Cl,-3.386090005
518,matpes-20240214_1183056_2,Ac3Cl,-3.386023957500001
519,matpes-20240214_1183056_5,Ac3Cl,-3.275319305000003
520,matpes-20240214_1183056_15,Ac3Cl,-3.274761857500003
521,matpes-20240214_1183056_20,Ac3Cl,-3.257997097500002
522,matpes-20240214_1183056_8,Ac3Cl,-3.211881207499999
523,matpes-20240214_1183056_3,Ac3Cl,-3.184997275
524,mp-1183113,Ac3Cl,-3.170548594999999
525,matpes-20240214_1183113_0,Ac3Cl,-3.170548332499997
526,mp-1183056,Ac3Cl,-3.164050549999999
527,matpes-20240214_1183056_0,Ac3Cl,-3.164050487499999
528,matpes-20240214_1183056_18,Ac3Cl,-3.145527205
529,matpes-20240214_1183056_4,Ac3Cl,-3.144580394999998
530,matpes-20240214_1183056_1,Ac3Cl,-3.089048197499998
531,matpes-20240214_1183056_17,Ac3Cl,-2.896412902500003
532,matpes-20240214_1183075_5,Ac3Cr,-3.149183950000008
533,matpes-20240214_1183075_8,Ac3Cr,-3.075345875000003
534,matpes-20240214_1183075_20,Ac3Cr,-2.939479145000007
535,matpes-20240214_1183075_16,Ac3Cr,-2.912906607500005
536,matpes-20240214_1183075_6,Ac3Cr,-2.871829660000003
537,matpes-20240214_1183075_28,Ac3Cr,-2.860255822500008
538,matpes-20240214_1183075_4,Ac3Cr,-2.852661010000005
539,matpes-20240214_1183075_26,Ac3Cr,-2.844184872500008
540,matpes-20240214_1183075_11,Ac3Cr,-2.7950457600000083
541,matpes-20240214_1183075_0,Ac3Cr,-2.7822654450000077
542,matpes-20240214_1183075_15,Ac3Cr,-2.774157565000003
543,matpes-20240214_1183075_1,Ac3Cr,-2.749528235000006
544,matpes-20240214_1183075_24,Ac3Cr,-2.721147102500005
545,matpes-20240214_1183075_25,Ac3Cr,-2.719510982500004
546,matpes-20240214_1183075_17,Ac3Cr,-2.687270380000008
547,matpes-20240214_1183075_23,Ac3Cr,-2.655359535000009
548,matpes-20240214_1183075_29,Ac3Cr,-2.6452445650000063
549,matpes-20240214_1183075_31,Ac3Cr,-2.641336560000006
550,matpes-20240214_1183075_2,Ac3Cr,-2.595892202500003
551,matpes-20240214_1183075_19,Ac3Cr,-2.567423940000004
552,matpes-20240214_1183075_18,Ac3Cr,-2.521932345000003
553,matpes-20240214_1183075_30,Ac3Cr,-2.520132747500007
554,matpes-20240214_1183075_21,Ac3Cr,-2.50366518500001
555,matpes-20240214_1183075_27,Ac3Cr,-2.393977160000005
556,matpes-20240214_1183075_7,Ac3Cr,-1.838400007500006
557,matpes-20240214_1183075_22,Ac3Cr,-1.713184252500006
558,mp-1183081,Ac3Dy,-3.256868815000004
559,mp-1183103,Ac3Dy,-2.986083386250001
560,matpes-20240214_985291_0,Ac3Hg,-2.882935587500007
561,mp-985291,Ac3Hg,-2.882934717500006
562,matpes-20240214_985291_3,Ac3Hg,-2.762280668750008
563,matpes-20240214_985291_9,Ac3Hg,-2.674286661250008
564,matpes-20240214_985291_2,Ac3Hg,-2.522605468750008
565,matpes-20240214_985291_1,Ac3Hg,-2.409513761250004
566,matpes-20240214_985291_6,Ac3Hg,-2.343777778750009
567,matpes-20240214_985291_7,Ac3Hg,-2.337295627500005
568,matpes-20240214_985291_8,Ac3Hg,-2.273349785000007
569,matpes-20240214_985291_4,Ac3Hg,-2.261802896250003
570,mp-1183111,Ac3Ho,-3.28759565
571,matpes-20240214_1183096_12,Ac3I,-3.26692096
572,matpes-20240214_1183096_11,Ac3I,-3.174491337500001
573,matpes-20240214_1183096_14,Ac3I,-3.159543722500004
574,matpes-20240214_1183096_10,Ac3I,-3.147051037499999
575,mp-1183096,Ac3I,-3.146633545
576,matpes-20240214_1183096_0,Ac3I,-3.146605102499997
577,mp-1183107,Ac3I,-3.122174128750003
578,matpes-20240214_1183107_0,Ac3I,-3.122173471250001
579,matpes-20240214_1183096_1,Ac3I,-3.115921067500004
580,matpes-20240214_1183096_16,Ac3I,-3.097946749999998
581,matpes-20240214_1183096_3,Ac3I,-3.080425257500003
582,matpes-20240214_1183096_15,Ac3I,-3.0374417425
583,matpes-20240214_1183096_8,Ac3I,-3.036661215000002
584,matpes-20240214_1183096_6,Ac3I,-3.030168152500003
585,matpes-20240214_1183096_4,Ac3I,-3.019359767499999
586,matpes-20240214_1183096_13,Ac3I,-2.9811602950000022
587,matpes-20240214_1183096_9,Ac3I,-2.968394965000001
588,matpes-20240214_1183096_2,Ac3I,-2.959567954999997
589,matpes-20240214_1183096_7,Ac3I,-2.871732217500003
590,matpes-20240214_1183096_5,Ac3I,-2.842070794999998
591,matpes-20240214_1183107_1,Ac3I,-2.772145108750003
592,matpes-20240214_1183107_2,Ac3I,-2.6112079724999973
593,mp-985305,Ac3In,-3.512261415000004
594,matpes-20240214_985305_3,Ac3In,-3.36606896125
595,matpes-20240214_985305_4,Ac3In,-2.9963228925000043
596,matpes-20240214_985305_0,Ac3In,-2.944081571250002
597,matpes-20240214_985305_2,Ac3In,-2.543331988750004
598,mp-1183095,Ac3La,-3.624631422500002
599,mp-985540,Ac3La,-3.622088713750003
600,matpes-20240214_1183095_0,Ac3La,-3.282750665000009
601,matpes-20240214_985540_0,Ac3La,-3.118052322500006
602,mp-1183123,Ac3Lu,-3.687120326250003
603,mp-1183087,Ac3Lu,-3.671995342500004
604,matpes-20240214_1183087_2,Ac3Lu,-2.6843410675000072
605,matpes-20240214_1183087_1,Ac3Lu,-2.011994590000007
606,matpes-20240214_1183087_0,Ac3Lu,-2.011915152500002
607,matpes-20240214_1183097_5,Ac3Mo,-3.491583357500005
608,matpes-20240214_1183097_4,Ac3Mo,-3.491213970000004
609,matpes-20240214_1183097_41,Ac3Mo,-3.467723107500006
610,matpes-20240214_1183097_10,Ac3Mo,-3.441367577500003
611,matpes-20240214_1183097_9,Ac3Mo,-3.411217425000004
612,mp-1183097,Ac3Mo,-3.410016582500006
613,matpes-20240214_1183097_0,Ac3Mo,-3.409997492500004
614,matpes-20240214_1183097_33,Ac3Mo,-3.369932977500006
615,matpes-20240214_1183097_32,Ac3Mo,-3.368814217500002
616,matpes-20240214_1183097_11,Ac3Mo,-3.349451985000001
617,matpes-20240214_1183097_8,Ac3Mo,-3.319837415000002
618,matpes-20240214_1183097_3,Ac3Mo,-3.297369977500004
619,matpes-20240214_1183097_14,Ac3Mo,-3.292115565000003
620,matpes-20240214_1183097_7,Ac3Mo,-3.287953977500002
621,matpes-20240214_1183097_13,Ac3Mo,-3.249216995000004
622,matpes-20240214_1183097_6,Ac3Mo,-3.219271487500002
623,matpes-20240214_1183097_38,Ac3Mo,-3.215894605000002
624,matpes-20240214_1183097_34,Ac3Mo,-3.179316077500004
625,matpes-20240214_1183097_1,Ac3Mo,-3.176859615000005
626,matpes-20240214_1183097_37,Ac3Mo,-3.153624140000005
627,matpes-20240214_1183097_40,Ac3Mo,-3.141982892500003
628,matpes-20240214_1183097_31,Ac3Mo,-3.094470112500005
629,matpes-20240214_1183097_22,Ac3Mo,-3.075945507500002
630,matpes-20240214_1183097_45,Ac3Mo,-3.053606380000005
631,matpes-20240214_1183097_24,Ac3Mo,-3.049522387500005
632,matpes-20240214_1183097_28,Ac3Mo,-3.042663642500002
633,matpes-20240214_1183097_25,Ac3Mo,-3.028032077500008
634,matpes-20240214_1183097_2,Ac3Mo,-2.989682597500007
635,matpes-20240214_1183097_43,Ac3Mo,-2.934245457500004
636,matpes-20240214_1183097_29,Ac3Mo,-2.932424952500007
637,matpes-20240214_1183097_35,Ac3Mo,-2.916034620000005
638,matpes-20240214_1183097_44,Ac3Mo,-2.9046851000000022
639,matpes-20240214_1183097_23,Ac3Mo,-2.896469590000002
640,matpes-20240214_1183097_19,Ac3Mo,-2.829064160000001
641,matpes-20240214_1183097_21,Ac3Mo,-2.820798642500001
642,matpes-20240214_1183097_16,Ac3Mo,-2.796465940000004
643,matpes-20240214_1183097_17,Ac3Mo,-2.785568995000005
644,matpes-20240214_1183097_18,Ac3Mo,-2.750586172500007
645,matpes-20240214_1183097_15,Ac3Mo,-2.692208912500007
646,matpes-20240214_1183097_30,Ac3Mo,-2.662182632500005
647,matpes-20240214_1183097_27,Ac3Mo,-2.567390970000005
648,matpes-20240214_1183097_12,Ac3Mo,-2.560633602500004
649,matpes-20240214_1183097_26,Ac3Mo,-2.527742302500002
650,matpes-20240214_1183097_20,Ac3Mo,-2.387308207500005
651,mp-985554,Ac3Nd,-3.385222426250003
652,matpes-20240214_1183280_1,Ac3Np,-3.683714420000015
653,matpes-20240214_1183280_7,Ac3Np,-3.646173200000007
654,matpes-20240214_1183280_0,Ac3Np,-3.624067651250016
655,mp-1183280,Ac3Np,-3.611586025000008
656,matpes-20240214_1183280_11,Ac3Np,-3.606835310000008
657,matpes-20240214_1183280_10,Ac3Np,-3.5539131750000053
658,matpes-20240214_1183280_12,Ac3Np,-3.510707956250016
659,matpes-20240214_1183280_2,Ac3Np,-3.498310375000017
660,matpes-20240214_1183280_8,Ac3Np,-3.46717920750001
661,matpes-20240214_1183280_3,Ac3Np,-3.357476307500008
662,matpes-20240214_1183280_17,Ac3Np,-3.104412106250009
663,matpes-20240214_1183280_15,Ac3Np,-3.070787270000011
664,matpes-20240214_1183280_14,Ac3Np,-3.036434046250008
665,matpes-20240214_1183280_13,Ac3Np,-2.9020917375000157
666,matpes-20240214_1183280_9,Ac3Np,-2.893640267500018
667,matpes-20240214_1183126_11,Ac3Pa,-4.047174475000006
668,matpes-20240214_1183126_8,Ac3Pa,-4.020169780000003
669,matpes-20240214_1183126_12,Ac3Pa,-3.993099080000007
670,matpes-20240214_1183126_10,Ac3Pa,-3.979585471250004
671,mp-1183126,Ac3Pa,-3.972717238750007
672,matpes-20240214_1183126_0,Ac3Pa,-3.972715736250009
673,matpes-20240214_1183126_1,Ac3Pa,-3.921285170000004
674,matpes-20240214_1183126_2,Ac3Pa,-3.857286435000006
675,matpes-20240214_1183126_15,Ac3Pa,-3.823814991250003
676,matpes-20240214_1183126_4,Ac3Pa,-3.772663022500012
677,matpes-20240214_1183126_6,Ac3Pa,-3.697500623750002
678,matpes-20240214_1183126_13,Ac3Pa,-3.668242688750013
679,matpes-20240214_1183126_5,Ac3Pa,-3.50301233750001
680,matpes-20240214_1183126_7,Ac3Pa,-3.329825006250004
681,matpes-20240214_1183126_14,Ac3Pa,-3.322361703750005
682,matpes-20240214_1183126_3,Ac3Pa,-3.277560225000002
683,matpes-20240214_1183126_9,Ac3Pa,-3.0956801600000152
684,matpes-20240214_1183109_0,Ac3Pm,-3.320910947500003
685,matpes-20240214_1183109_1,Ac3Pm,-2.943884845000006
686,matpes-20240214_985302_0,Ac3Pr,-3.4507198875
687,matpes-20240214_985302_4,Ac3Pr,-3.370638951250001
688,matpes-20240214_985302_10,Ac3Pr,-3.333386181249999
689,matpes-20240214_985302_8,Ac3Pr,-2.781325127500004
690,matpes-20240214_985302_5,Ac3Pr,-2.6516859225
691,matpes-20240214_985302_7,Ac3Pr,-2.412174515000004
692,mp-985561,Ac3Sc,-3.566086693750001
693,matpes-20240214_985561_9,Ac3Sc,-3.438750660000003
694,matpes-20240214_985561_6,Ac3Sc,-3.432282878750001
695,matpes-20240214_985561_8,Ac3Sc,-3.345870869999999
696,matpes-20240214_985561_5,Ac3Sc,-3.203461367499997
697,matpes-20240214_985561_1,Ac3Sc,-3.169791764999999
698,matpes-20240214_985561_2,Ac3Sc,-3.136026242500001
699,matpes-20240214_985561_7,Ac3Sc,-2.979969545000003
700,matpes-20240214_985561_0,Ac3Sc,-2.957248071249999
701,matpes-20240214_985561_3,Ac3Sc,-2.938163600000003
702,matpes-20240214_985561_4,Ac3Sc,-2.782154713750003
703,matpes-20240214_1183122_0,Ac3Si,-3.91014273375
704,matpes-20240214_1183122_1,Ac3Si,-3.259227217500004
705,matpes-20240214_1183122_2,Ac3Si,-2.9931446600000062
706,matpes-20240214_861939_0,Ac3Sn,-3.890574922500008
707,mp-861939,Ac3Sn,-3.890428060000005
708,matpes-20240214_861939_1,Ac3Sn,-3.849099685000006
709,matpes-20240214_861939_5,Ac3Sn,-3.689763260000006
710,matpes-20240214_861939_2,Ac3Sn,-3.585868737500007
711,matpes-20240214_861939_3,Ac3Sn,-3.550794357500002
712,matpes-20240214_861939_4,Ac3Sn,-3.415929185000003
713,matpes-20240214_861939_6,Ac3Sn,-3.288773272500002
714,matpes-20240214_861939_7,Ac3Sn,-3.245206842500003
715,mp-1183099,Ac3Tb,-2.689828807500006
716,mp-985303,Ac3Th,-4.082934212500007
717,matpes-20240214_985303_0,Ac3Th,-4.082877050000008
718,matpes-20240214_985303_1,Ac3Th,-3.768481806250008
719,matpes-20240214_985303_6,Ac3Th,-3.476555845000007
720,matpes-20240214_985303_7,Ac3Th,-3.444001033750012
721,matpes-20240214_1183108_6,Ac3Ti,-3.573348272500006
722,mp-1183108,Ac3Ti,-3.572682752500007
723,matpes-20240214_1183108_0,Ac3Ti,-3.572676065000003
724,matpes-20240214_1183108_1,Ac3Ti,-3.540932377500006
725,matpes-20240214_1183108_8,Ac3Ti,-3.4924187875000072
726,matpes-20240214_1183108_5,Ac3Ti,-3.459221755000001
727,matpes-20240214_1183108_12,Ac3Ti,-3.456991497500006
728,matpes-20240214_1183108_2,Ac3Ti,-3.449713330000001
729,matpes-20240214_1183108_11,Ac3Ti,-3.416392370000004
730,matpes-20240214_1183108_16,Ac3Ti,-3.408108480000002
731,matpes-20240214_1183108_15,Ac3Ti,-3.406800035000003
732,matpes-20240214_1183108_21,Ac3Ti,-3.387640330000003
733,matpes-20240214_1183108_7,Ac3Ti,-3.373091690000002
734,matpes-20240214_1183108_17,Ac3Ti,-3.364605895000004
735,matpes-20240214_1183108_22,Ac3Ti,-3.355036755000007
736,matpes-20240214_1183108_4,Ac3Ti,-3.268457142500004
737,matpes-20240214_1183108_18,Ac3Ti,-3.159114992500001
738,matpes-20240214_1183108_20,Ac3Ti,-3.153471502500004
739,matpes-20240214_1183108_3,Ac3Ti,-3.071342587500005
740,matpes-20240214_1183108_19,Ac3Ti,-3.056983775000006
741,matpes-20240214_1183108_9,Ac3Ti,-2.902942215000003
742,matpes-20240214_1183108_14,Ac3Ti,-2.8978284775000063
743,matpes-20240214_1183108_10,Ac3Ti,-2.705165775000004
744,matpes-20240214_1183108_13,Ac3Ti,-2.258669505000007
745,mp-985506,Ac3Tl,-3.347977712499997
746,matpes-20240214_985506_0,Ac3Tl,-3.347976764999998
747,matpes-20240214_985506_2,Ac3Tl,-2.961369846250008
748,matpes-20240214_985506_5,Ac3Tl,-2.809332947499996
749,matpes-20240214_985506_4,Ac3Tl,-2.769349892500003
750,matpes-20240214_985506_3,Ac3Tl,-2.71785915625
751,matpes-20240214_985506_8,Ac3Tl,-2.709776088750004
752,matpes-20240214_985506_6,Ac3Tl,-2.504621547500008
753,matpes-20240214_985506_1,Ac3Tl,-2.338882988750001
754,matpes-20240214_985506_7,Ac3Tl,-2.249659860000001
755,mp-1183084,Ac3Tm,-3.247737492500007
756,matpes-20240214_1183094_31,Ac3V,-3.488329145000008
757,mp-1183094,Ac3V,-3.442349812500005
758,matpes-20240214_1183094_0,Ac3V,-3.442348050000006
759,matpes-20240214_1183094_1,Ac3V,-3.413700415000008
760,matpes-20240214_1183094_9,Ac3V,-3.385272190000009
761,matpes-20240214_1183094_16,Ac3V,-3.371599710000005
762,matpes-20240214_1183094_4,Ac3V,-3.367916242500008
763,matpes-20240214_1183094_7,Ac3V,-3.357212627500004
764,matpes-20240214_1183094_33,Ac3V,-3.352294340000007
765,matpes-20240214_1183094_34,Ac3V,-3.350647040000005
766,matpes-20240214_1183094_23,Ac3V,-3.348282127500006
767,matpes-20240214_1183094_32,Ac3V,-3.346764220000004
768,matpes-20240214_1183094_5,Ac3V,-3.345122630000006
769,matpes-20240214_1183094_15,Ac3V,-3.342338350000005
770,matpes-20240214_1183094_13,Ac3V,-3.328610642500003
771,matpes-20240214_1183094_18,Ac3V,-3.309349790000006
772,matpes-20240214_1183094_14,Ac3V,-3.260777520000005
773,matpes-20240214_1183094_6,Ac3V,-3.245287677500009
774,matpes-20240214_1183094_3,Ac3V,-3.241435942500004
775,matpes-20240214_1183094_12,Ac3V,-3.212604180000006
776,matpes-20240214_1183094_30,Ac3V,-3.164699130000002
777,matpes-20240214_1183094_8,Ac3V,-3.105383607500009
778,matpes-20240214_1183094_29,Ac3V,-3.072040000000008
779,matpes-20240214_1183094_19,Ac3V,-3.066392702500003
780,matpes-20240214_1183094_2,Ac3V,-3.036375205000006
781,matpes-20240214_1183094_28,Ac3V,-3.029729007500009
782,matpes-20240214_1183094_22,Ac3V,-3.028016777500006
783,matpes-20240214_1183094_21,Ac3V,-3.018894675000005
784,matpes-20240214_1183094_25,Ac3V,-2.958529392500004
785,matpes-20240214_1183094_11,Ac3V,-2.955752077500008
786,matpes-20240214_1183094_24,Ac3V,-2.917248637500009
787,matpes-20240214_1183094_17,Ac3V,-2.912150737500006
788,matpes-20240214_1183094_27,Ac3V,-2.696304832500004
789,matpes-20240214_1183094_26,Ac3V,-2.691723955000007
790,matpes-20240214_1183094_10,Ac3V,-2.688049757500003
791,matpes-20240214_1183094_20,Ac3V,-2.666349802500008
792,mp-1183102,Ac3Y,-3.6505785012500014
793,mp-1183083,Ac3Y,-3.639886232500004
794,matpes-20240214_1183083_0,Ac3Y,-3.596218942500009
795,matpes-20240214_1183083_3,Ac3Y,-3.589474425000006
796,matpes-20240214_1183083_1,Ac3Y,-3.542489112500007
797,matpes-20240214_1183083_5,Ac3Y,-3.472518565000008
798,matpes-20240214_1183083_11,Ac3Y,-3.438295262500006
799,matpes-20240214_1183083_4,Ac3Y,-3.373072137500003
800,matpes-20240214_1183083_2,Ac3Y,-3.337288512500009
801,matpes-20240214_1183083_10,Ac3Y,-3.307395580000005
802,matpes-20240214_1183083_6,Ac3Y,-3.274892422500009
803,matpes-20240214_1183083_9,Ac3Y,-3.258483180000006
804,matpes-20240214_1183083_8,Ac3Y,-3.1284420625000062
805,matpes-20240214_1183083_7,Ac3Y,-3.092040340000004
806,mp-972002,Ac3Yb,-3.157396391250003
807,mp-1183058,Ac3Zr,-3.9033617375000063
808,mp-1183082,Ac3Zr,-3.8994976000000032
809,matpes-20240214_1183082_0,Ac3Zr,-3.899476332500008
810,matpes-20240214_1183082_7,Ac3Zr,-3.860564022500007
811,matpes-20240214_1183082_1,Ac3Zr,-3.857298275000005
812,matpes-20240214_1183082_2,Ac3Zr,-3.8154182675000072
813,matpes-20240214_1183082_14,Ac3Zr,-3.788978862500009
814,matpes-20240214_1183082_13,Ac3Zr,-3.779181950000009
815,matpes-20240214_1183082_8,Ac3Zr,-3.778567612500005
816,matpes-20240214_1183082_16,Ac3Zr,-3.7751973250000073
817,matpes-20240214_1183058_2,Ac3Zr,-3.774526130000005
818,matpes-20240214_1183082_4,Ac3Zr,-3.7691923350000063
819,matpes-20240214_1183082_15,Ac3Zr,-3.750088092500007
820,matpes-20240214_1183082_17,Ac3Zr,-3.73631751500001
821,matpes-20240214_1183082_10,Ac3Zr,-3.733927055000009
822,matpes-20240214_1183082_5,Ac3Zr,-3.643361142500005
823,matpes-20240214_1183082_3,Ac3Zr,-3.62406737500001
824,matpes-20240214_1183058_1,Ac3Zr,-3.53714399750001
825,matpes-20240214_1183058_5,Ac3Zr,-3.520852189375006
826,matpes-20240214_1183082_9,Ac3Zr,-3.454468607500004
827,matpes-20240214_1183058_6,Ac3Zr,-3.440237075000006
828,matpes-20240214_1183082_6,Ac3Zr,-3.337756810000009
829,matpes-20240214_1183058_4,Ac3Zr,-3.231298335000005
830,matpes-20240214_1183058_3,Ac3Zr,-3.225971725000008
831,matpes-20240214_1183058_0,Ac3Zr,-3.210687427500005
832,matpes-20240214_1183082_12,Ac3Zr,-3.207884142500006
833,matpes-20240214_1183082_11,Ac3Zr,-2.907808025000008
834,matpes-20240214_866199_0,AcAg,-3.485334365
